,age,gender,number_of_promotions,overtime,distance_from_home,number_of_dependents,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,attrition,years_at_company_log,monthly_income_capped,job_role_Finance,job_role_Healthcare,job_role_Media,job_role_Technology,work-life_balance_Fair,work-life_balance_Good,work-life_balance_Poor,job_satisfaction_Low,job_satisfaction_Medium,job_satisfaction_Very High,performance_rating_Below Average,performance_rating_High,performance_rating_Low,education_level_Bachelor’s Degree,education_level_High School,education_level_Master’s Degree,education_level_PhD,marital_status_Married,marital_status_Single,job_level_Mid,job_level_Senior,company_size_Medium,company_size_Small,company_reputation_Fair,company_reputation_Good,company_reputation_Poor,employee_recognition_Low,employee_recognition_Medium,employee_recognition_Very High
49025,37,1,1,0,94,0,75,1,0,0,1,2.3978952727983707,11216.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
49026,46,1,1,1,61,1,94,0,0,0,1,3.1354942159291497,7520.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False
49027,44,1,0,1,50,1,18,0,0,0,1,2.8903717578961645,5560.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
49028,32,0,1,0,40,0,24,0,0,0,0,1.3862943611198906,4529.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
49029,38,1,0,0,70,0,74,0,0,0,1,1.6094379124341003,8636.0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False
49030,52,1,2,1,88,0,51,0,0,0,1,2.833213344056216,7807.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
49031,51,0,2,0,51,0,69,1,0,0,1,1.3862943611198906,10559.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
49032,38,1,2,0,79,3,89,0,0,0,1,3.4011973816621555,7964.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
49033,43,1,1,0,68,4,73,1,0,0,1,2.70805020110221,7464.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
49034,47,1,2,1,27,1,83,0,0,1,1,2.8903717578961645,6947.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
49035,30,1,2,0,73,2,19,0,0,0,1,0.6931471805599453,8257.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
49036,32,1,0,0,51,1,70,1,0,0,1,2.9444389791664403,7001.0,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
49037,37,0,1,0,38,2,49,0,0,0,1,2.1972245773362196,7793.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
49038,23,1,0,0,57,1,69,0,0,0,0,2.4849066497880004,11590.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
49039,18,1,1,1,18,0,39,0,0,0,1,1.3862943611198906,10409.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
49040,18,1,0,0,38,3,60,0,0,1,1,1.791759469228055,5329.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False
49041,20,1,4,1,42,1,87,0,0,0,0,2.4849066497880004,3897.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
49042,40,0,3,0,61,0,72,1,0,0,1,3.332204510175204,9171.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
49043,28,1,2,1,74,1,34,1,0,0,0,2.8903717578961645,4940.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True
49044,56,0,2,0,1,2,75,0,0,0,1,1.6094379124341003,6606.0,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
49045,59,0,0,0,72,0,64,0,0,0,0,2.0794415416798357,8508.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True
49046,39,1,0,0,94,1,27,1,0,0,1,1.791759469228055,9884.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
49047,22,1,2,0,48,0,56,0,1,0,1,2.0794415416798357,4403.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True
49048,43,0,0,0,83,0,31,0,0,0,1,3.1354942159291497,5136.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False
49049,29,1,1,0,36,3,83,0,0,0,0,2.1972245773362196,4777.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
49050,30,0,0,1,24,1,85,0,0,0,1,2.5649493574615367,5946.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False
49051,51,0,3,0,17,0,19,0,0,0,1,2.0794415416798357,3866.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
49052,35,0,2,1,83,4,27,0,0,0,0,3.044522437723423,5683.0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
49053,52,1,0,1,16,2,50,1,0,1,1,3.7376696182833684,10280.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
49054,22,0,0,1,62,0,86,0,1,1,0,2.6390573296152584,7589.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
49055,52,1,1,1,24,2,45,0,0,0,1,2.0794415416798357,8663.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
49056,57,1,0,0,91,4,78,0,0,0,0,2.70805020110221,5812.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
49057,41,1,0,0,79,3,46,0,0,0,0,2.833213344056216,10567.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
49058,18,0,0,1,59,3,55,0,0,0,0,2.3978952727983707,7126.0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
49059,19,1,1,1,29,2,80,1,0,0,1,2.0794415416798357,6579.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
49060,48,0,0,0,92,1,42,1,0,0,0,2.302585092994046,3830.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
49061,48,1,0,0,21,0,107,0,0,1,1,3.6888794541139363,4474.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False
49062,54,1,0,0,98,2,74,0,0,0,1,2.0794415416798357,5973.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
49063,49,0,0,0,92,0,69,0,0,0,0,3.4965075614664802,10355.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
49064,51,0,0,0,14,4,27,0,0,0,0,3.044522437723423,11313.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
49065,29,0,0,1,57,4,78,0,0,1,0,2.70805020110221,8037.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
49066,50,0,1,0,27,4,65,0,0,1,1,3.7376696182833684,7349.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
49067,39,0,1,0,97,1,95,0,0,0,1,3.367295829986474,5383.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
49068,58,0,0,0,10,0,44,0,0,0,0,3.1354942159291497,7652.0,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
49069,54,1,0,1,26,2,95,0,0,0,1,3.6375861597263857,8333.0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
49070,52,0,2,0,13,2,27,1,0,0,1,1.3862943611198906,13510.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
49071,47,1,0,1,45,0,30,0,0,0,0,1.3862943611198906,9969.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False
49072,31,0,1,0,67,3,92,0,0,0,0,2.8903717578961645,4111.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
49073,53,0,2,1,80,1,69,0,0,0,0,3.258096538021482,5476.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
49074,39,0,0,0,19,3,23,1,0,0,0,1.9459101490553132,4317.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
49075,37,1,0,0,46,1,76,0,0,0,0,3.295836866004329,6328.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False
49076,21,1,1,0,37,0,42,0,0,0,0,1.791759469228055,9978.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False
49077,27,0,0,1,4,1,35,0,0,0,0,1.3862943611198906,8124.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
49078,48,1,0,1,25,3,88,0,0,0,1,3.1354942159291497,9483.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
49079,40,0,2,0,98,0,67,1,0,0,1,1.6094379124341003,11831.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
49080,22,1,1,1,92,2,73,0,0,0,0,2.6390573296152584,7235.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
49081,28,0,0,1,59,1,18,0,0,0,1,2.4849066497880004,8634.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
49082,54,0,0,0,87,0,46,0,1,0,0,3.4011973816621555,3853.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
49083,36,0,2,0,82,1,59,0,0,0,0,0.6931471805599453,9788.0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
49084,34,1,1,1,7,1,97,0,0,1,1,3.091042453358316,5422.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
49085,48,0,2,0,54,2,23,0,0,0,1,3.1354942159291497,5642.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
49086,55,0,0,0,88,0,65,0,0,0,1,3.7612001156935624,4047.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False
49087,18,1,0,0,6,5,65,0,0,0,0,1.6094379124341003,10475.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
49088,42,1,2,0,25,2,55,0,0,1,0,2.302585092994046,5067.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
49089,33,0,2,1,76,2,73,0,0,0,0,2.5649493574615367,6483.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
49090,48,0,2,1,83,1,39,0,0,1,0,3.6375861597263857,6456.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
49091,31,0,0,0,88,4,27,1,0,0,1,1.6094379124341003,8791.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
49092,47,1,0,0,60,4,42,0,0,0,0,3.091042453358316,7164.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
49093,18,0,1,1,5,1,61,0,0,0,1,1.3862943611198906,9340.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
49094,46,0,0,0,7,4,81,0,0,0,0,3.332204510175204,6062.0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False
49095,37,0,1,0,86,4,75,1,0,0,0,1.3862943611198906,5599.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
49096,50,1,1,1,84,0,24,1,0,0,1,2.1972245773362196,8272.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
49097,22,1,0,0,94,0,48,0,0,0,0,1.0986122886681098,8265.0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49098,59,1,1,0,61,1,24,0,0,0,0,2.1972245773362196,9392.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
49099,48,1,1,0,44,2,87,1,0,0,1,2.9444389791664403,9779.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
49100,28,0,1,1,13,0,44,0,1,0,0,2.302585092994046,8619.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
49101,53,1,0,0,23,1,66,0,0,0,0,3.2188758248682006,9293.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
49102,36,1,2,1,26,1,37,0,0,0,1,3.091042453358316,6665.0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False
49103,50,0,0,0,53,0,85,0,0,0,0,3.58351893845611,10245.0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
49104,43,0,1,0,5,1,76,0,0,0,0,3.295836866004329,9159.0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False
49105,26,1,4,0,60,0,71,0,0,0,1,2.833213344056216,10023.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
49106,24,0,2,1,48,2,25,0,0,0,0,1.3862943611198906,7895.0,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
49107,50,1,0,1,48,5,61,0,0,0,0,3.5553480614894135,8517.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
49108,35,0,2,1,34,2,41,0,0,0,1,2.833213344056216,9628.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
49109,40,0,0,0,10,1,100,0,0,0,0,3.1780538303479458,9678.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False
49110,20,0,0,0,63,1,20,1,0,0,0,2.3978952727983707,6295.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
49111,32,0,0,1,21,4,14,0,0,0,1,1.0986122886681098,7520.0,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
49112,25,1,0,0,11,0,36,0,0,1,1,2.0794415416798357,4640.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False
49113,44,1,0,1,27,3,83,0,1,0,1,2.5649493574615367,7396.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
49114,42,1,2,0,73,3,73,0,0,0,1,3.5553480614894135,7608.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
49115,59,0,0,1,15,0,82,0,0,0,0,1.3862943611198906,5990.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
49116,44,1,0,0,72,3,86,0,0,0,0,2.0794415416798357,7809.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
49117,57,1,0,0,20,3,40,1,0,0,0,1.9459101490553132,9907.0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
49118,38,1,0,0,24,0,56,0,0,0,0,3.2188758248682006,8749.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False
49119,41,0,0,1,17,1,64,0,0,0,0,2.8903717578961645,6669.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
49120,34,1,1,0,4,2,76,0,1,0,1,2.9444389791664403,4117.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
49121,30,0,0,0,69,5,26,0,0,0,0,2.8903717578961645,5877.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False
49122,35,0,0,0,45,2,37,0,0,0,0,1.3862943611198906,7111.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
49123,26,1,0,1,29,3,92,0,0,0,1,2.833213344056216,3207.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
49124,20,1,1,0,5,0,35,0,0,1,1,2.302585092994046,8249.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
49125,29,1,2,0,78,1,23,0,0,0,0,1.6094379124341003,5523.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False
49126,31,1,0,0,8,3,50,1,0,0,0,3.044522437723423,7416.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
49127,39,0,0,0,59,1,48,1,0,0,1,2.1972245773362196,9336.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False
49128,28,0,3,0,94,1,75,0,0,0,0,2.302585092994046,7644.0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
49129,39,1,3,0,79,0,15,0,0,0,1,2.5649493574615367,9449.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
49130,51,1,0,1,91,1,100,0,0,0,0,3.5553480614894135,6365.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False
49131,25,1,2,0,72,0,88,0,0,0,0,2.8903717578961645,8068.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
49132,44,1,1,0,29,0,25,0,0,1,0,1.9459101490553132,4459.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
49133,33,0,0,1,17,0,59,0,0,1,1,2.6390573296152584,3646.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
49134,33,0,0,1,22,0,29,1,0,0,1,2.70805020110221,5923.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
49135,18,1,2,0,21,5,42,0,0,0,0,1.3862943611198906,5911.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False
49136,33,0,1,0,73,0,57,1,0,0,1,2.5649493574615367,2624.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
49137,57,0,0,1,23,3,76,0,0,1,0,2.772588722239781,5162.0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
49138,38,0,0,1,35,0,31,0,0,0,1,2.3978952727983707,8700.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
49139,38,1,0,1,92,5,62,0,0,1,1,2.0794415416798357,10975.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
49140,37,0,1,1,37,2,30,1,0,0,0,3.258096538021482,5658.0,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
49141,55,0,0,0,70,3,43,0,0,0,1,2.302585092994046,11248.0,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
49142,27,1,2,0,46,1,76,1,0,0,1,1.3862943611198906,9015.0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
49143,37,1,3,0,11,0,87,1,0,0,1,3.295836866004329,8112.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False
49144,54,1,0,0,81,1,111,0,0,1,1,3.7612001156935624,5261.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False
49145,36,0,0,1,33,4,67,1,0,0,1,2.833213344056216,9495.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
49146,47,1,1,1,89,0,80,0,0,1,0,3.6375861597263857,3236.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
49147,41,0,2,0,35,1,41,1,1,0,0,2.302585092994046,5233.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
49148,30,1,0,1,41,0,70,0,0,0,1,1.0986122886681098,9621.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False
49149,55,0,1,1,94,4,99,0,0,0,1,3.4011973816621555,7223.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
49150,56,1,3,1,1,0,93,0,1,0,1,3.5263605246161616,13569.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
49151,53,1,1,1,16,1,72,0,0,0,0,3.4657359027997265,7605.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
49152,28,0,1,0,75,0,89,1,0,1,0,2.995732273553991,7053.0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
49153,41,0,0,1,71,4,36,0,0,0,0,1.791759469228055,5239.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
49154,34,0,0,0,82,6,16,0,1,0,0,2.0794415416798357,11227.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
49155,54,1,1,0,84,3,96,0,0,0,1,3.784189633918261,5001.0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
49156,43,0,0,0,50,3,95,0,0,1,1,2.9444389791664403,9232.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
49157,59,1,1,1,74,0,94,0,0,0,0,3.7612001156935624,10956.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True
49158,59,1,2,1,74,4,38,0,0,0,0,3.332204510175204,5776.0,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
49159,28,1,0,1,10,1,52,1,0,0,0,0.6931471805599453,5372.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
49160,21,1,0,1,58,4,40,0,0,0,0,1.9459101490553132,5678.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
49161,33,1,0,1,1,0,21,0,0,0,1,2.5649493574615367,6136.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
49162,59,1,2,1,20,0,115,0,0,0,0,3.7612001156935624,7193.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False
49163,42,1,2,0,33,4,43,0,0,0,1,2.302585092994046,8841.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
49164,31,0,0,1,62,4,71,0,0,0,0,1.3862943611198906,5315.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
49165,44,0,1,0,66,0,9,0,0,0,0,2.0794415416798357,7808.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
